post_id,status,title,url,old_categories,old_tags,old_category_actions,suggested_new_primary_category,suggested_new_subcategory,suggested_new_category_path,action,notes,manual_review_reasons
25128,publish,Bitunix Proceeds with Community USDT Giveaway Initiative,https://tokentopnews.com/bitunix-usdt-community-giveaway-initiative/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3453,publish,Blockchain Developer Numbers See Sharp Decline,https://tokentopnews.com/blockchain-developers-decline-market-impacts/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
13028,publish,BNB Chain Foundation Acquires Tokens for Ecosystem Expansion,https://tokentopnews.com/bnb-chain-acquires-fair3-bgsc-tokens/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3174,publish,BNB Chain Launches $100M Liquidity Incentive Program,https://tokentopnews.com/bnbs-100m-incentive-program-launch/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3778,publish,BNB Chain MVB Upgrade Empowers Web3 Entrepreneurs,https://tokentopnews.com/bnb-chain-mvb-upgrade-web3-entrepreneurs/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
26052,publish,BNB Token Rises Amid Technical Speculation,https://tokentopnews.com/bnb-token-rise-technical-upgrade-speculation/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6085,publish,Brave Wallet to Support Cardano Blockchain Integration,https://tokentopnews.com/brave-wallet-support-cardano-integration/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
20203,publish,Brevis' 'The Proving Grounds' Lacks DAO List Entry,https://tokentopnews.com/dao-list-not-included-brevis-event/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3486,publish,Broccoli (BRK) Market Cap Misreported as Surpassing $1 Billion,https://tokentopnews.com/broccoli-brk-market-cap-discrepancy/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3504,publish,BTC Whale Profits $727K Selling 85.7 WBTC,https://tokentopnews.com/btc-whale-profits-wbtc-sale/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
8680,publish,Bybit Announces SKATE Spot Trading Listing Date,https://tokentopnews.com/bybit-skate-spot-trading-launch/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
12230,publish,Bybit Compensates PUMP Sale Subscribers with USDT Vouchers,https://tokentopnews.com/bybit-compensates-pump-sale-subscribers/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5206,publish,Bybit Concludes Liquidity Shield Trading Event,https://tokentopnews.com/bybit-concludes-liquidity-trading-event/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5262,publish,"Bybit Lists MILK Futures, Launches Trading Campaign",https://tokentopnews.com/bybit-lists-milk-futures-trading/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5084,publish,California Sustains Trade Partnership with China Amid Federal Tariffs,https://tokentopnews.com/california-china-trade-amid-tariffs/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3023,publish,Canada and U.S. Engage in Talks to Resolve Tariff Disputes,https://tokentopnews.com/canada-us-tariff-resolution-crypto-impact/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3417,publish,Cardano Whales Offload 180 Million ADA Amid Price Surge,https://tokentopnews.com/cardano-whales-sell-180m-ada-price-surge/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3025,publish,China and EU Kick Off Talks to Abolish EV Tariffs,https://tokentopnews.com/china-eu-ev-tariff-talks/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
2959,publish,China and Russia Use Bitcoin for Trade Settlements,https://tokentopnews.com/china-russia-bitcoin-trade-settlements/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
2833,publish,China Condemns Trump's Latest Tariff Measures as 'Bullying',https://tokentopnews.com/china-condemns-trump-tariffs-bullying/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3091,publish,"China Halts Rare Earth Exports to U.S., Sparking Global Industry Concerns",https://tokentopnews.com/china-halts-rare-earth-exports-us/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3039,publish,China Imposes 125% Tariffs on U.S. Goods,https://tokentopnews.com/china-raises-us-tariffs-again/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
2666,publish,"China Imposes 34% Tariff on U.S. Goods, Shaking Crypto Markets",https://tokentopnews.com/china-34-percent-tariff-us-goods-crypto-impact/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5589,publish,China Reports 2.1% Drop in U.S. Trade for 2025,https://tokentopnews.com/china-us-trade-2025-drop/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
2935,publish,China Signals Readiness Amid Global Economic Uncertainties,https://tokentopnews.com/china-prepares-tackle-economic-uncertainties/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
26813,publish,China's GDP Grows 5% Despite US Trade Tensions,https://tokentopnews.com/china-2025-gdp-growth-trade-tensions/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3005,publish,Chinese Sellers Face U.S. Market Exit Amid Tariffs,https://tokentopnews.com/chinese-sellers-us-market-exit-tariffs/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3003,publish,Chinese Yuan Hits Lowest Level in 18 Years,https://tokentopnews.com/chinese-yuan-declines-affecting-crypto-market/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
19692,publish,Coinbase Adds DoubleZero (2Z) to Trading Platform,https://tokentopnews.com/coinbase-lists-doublezero-enhancing-depin-visibility/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3847,publish,Coinbase and PayPal Partner to Drive Stablecoin Payments,https://tokentopnews.com/coinbase-paypal-stablecoin-payments-partnership/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6395,publish,Coinbase Breach: Analysts Say Market Impact Exaggerated,https://tokentopnews.com/coinbase-hack-sec-probe-market-reaction/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3776,publish,"Coinbase Expands to Charlotte, Hiring Over 130 Employees",https://tokentopnews.com/coinbase-charlotte-office-expansion-hiring/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3651,publish,Coinbase Launches Tool for Solana Token Recovery,https://tokentopnews.com/coinbase-solana-token-recovery-tool/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
534,publish,Coinbase Poaches Facebook’s Former Head of Product to be New CMO,https://tokentopnews.com/coinbase-poaches-facebooks-former-head-of-product-to-be-new-cmo/,Cryptocurrency News,Coinbase | cryptocurrency | Facebook,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3270,publish,"Coinbase Upgrades Solana Infrastructure, Quadruples RPC Efficiency",https://tokentopnews.com/coinbase-solana-upgrade-rpc-efficiency/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3482,publish,"Coinbase Wrapped Bitcoin Surpasses 39,000 Coin Supply Milestone",https://tokentopnews.com/coinbase-wrapped-btc-39000-coins/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6279,publish,CoinMarketCap Launches Pre-TGE Platform with Aster,https://tokentopnews.com/coinmarketcap-launch-pre-tge-aster/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
10118,publish,CoinMarketCap Removes Malicious Wallet Phishing Popup,https://tokentopnews.com/coinmarketcap-wallet-phishing-removal/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
673,publish,"CoinMarketCap, CoinGecko, TradingView Blocked in China after Toughened Cryptocurrency Clampdown",https://tokentopnews.com/coinmarketcap-coingecko-tradingview-blocked-in-china-after-toughened-cryptocurrency-clampdown/,Cryptocurrency News,China | CoinGecko | CoinMarketCap | cryptocurrency | TradingView,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
13040,publish,Conor Grogan Reports $3.4 Billion in Lost Ethereum,https://tokentopnews.com/coinbase-conor-grogan-reports-eth-loss/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
1120,publish,Court Orders Unicredit Bank to Pay Crypto Miners $144 Million in Damages,https://tokentopnews.com/court-orders-unicredit-bank-to-pay-crypto-miners-144-million-in-damages/,Cryptocurrency News,Bank | cryptocurrency | Mining | Unicredit,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6290,publish,Courtyard Leads NFT Market with $64M Sales in April,https://tokentopnews.com/courtyard-leads-nft-market-april/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
24687,publish,Crypto Investor Gifts $12M to UK's Reform Party,https://tokentopnews.com/crypto-investor-donates-12m-uk-reform/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6386,publish,Crypto KOL Pow Executes Major LAUNCHCOIN Sale Today,https://tokentopnews.com/crypto-kol-pow-launchcoin-sale-impact/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6503,publish,Crypto Markets Anticipate Major Token Unlocks Worth $84 Million,https://tokentopnews.com/crypto-markets-major-token-unlocks-impact/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
8005,publish,Crypto Theft Exploits EIP-7702 Mechanism,https://tokentopnews.com/crypto-theft-exploits-eip-7702-mechanism/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5814,publish,"Crypto User Loses $600,000 USDC in Address Poisoning Attack",https://tokentopnews.com/usdc-loss-address-poisoning-crypto-news/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5200,publish,Crypto Whale Invests $390K in AVA Tokens,https://tokentopnews.com/crypto-whale-buys-ava-tokens/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
3534,publish,Crypto Whale Sells 2.69M Fartcoin for $127K Profit,https://tokentopnews.com/crypto-whale-sells-fartcoin-profit/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
5095,publish,Cryptocurrency Community Celebrates Hal Finney's Lasting Legacy,https://tokentopnews.com/hal-finney-birthday-bitcoin-legacy-2025/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
6588,publish,CryptoPunk #3609 Sold for $1.087 Million,https://tokentopnews.com/cryptopunk-3609-sale-million-dollar-nft/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
15868,publish,Cyber Crash Token Soars 70% Following Launch,https://tokentopnews.com/cyber-crash-token-launch-70-percent-surge/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
887,publish,David Marcus leaves Facebook - the beginning of the end for Diem?,https://tokentopnews.com/david-marcus-leaves-facebook-the-beginning-of-the-end-for-diem/,Cryptocurrency News,blockchain | cryptocurrency | David Marcus | Diem | Facebook | Novi,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
8378,publish,Dedge Security Gains €4M Seed Funding Led by Tritemius,https://tokentopnews.com/dedge-security-euro4m-seed-funding-tritemius/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
23098,publish,Democrats Release Epstein Emails Linking Trump,https://tokentopnews.com/democrats-release-epstein-emails-trump/,Cryptocurrency News,,Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
1741,publish,Do Kwon: Montenegro imposes prison sentence on Terra founders,https://tokentopnews.com/do-kwon-montenegro-imposes-prison-sentence-on-terra-founders/,Cryptocurrency News,Do Kwon | Montenegro | Terra (LUNA),Reclassify,insights,,insights,Manual review,Broad fallback; review manually,fallback-rule | manual-review-rule
